kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG LALOH	1775	1767	3	1	4	2	2	1767	2	3	3	1767				3	5
2	KG. LELA JASA	282	278			4	1	3	278	1		3	278					4
3	KG. SG. KAMAL	42	41			1		1	41			1	41					1
4	KG. LEBOR	61	61			0			61				61					
5	KG. JERAM PANJANG	44	42			2	1	1	42	1		1	42					2
6	SYKT. BONAZA SG. REK	5	5			0			5				5					
7	RPT KESEDAR SG REK	49	49			0			49				49					
8	KG BECHAH PULAI	47	47			0			47				47					
9	KG SG REK	79	79			0			79				79					
701	BALAI POLIS LALOH	8	7			1	1		8				8					
