kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN KILAT BATU 31 LDG TEH	4	1	3		0			1		3		1				3	
2	KEBUN BUNGA YOU LAND	27	1	17	9	0			1		17	9	1				17	9
3	LDG TEH BHARAT	68	2	2	26	38	38		4	36	2	26	2				2	64
4	LDG TEH SHUM YIP LEONG	114	5	69	31	9	9		5	9	69	31	5				69	40
5	VETERINARY SANATORIUM	27	11	8	8	0			11		8	8	11				8	8
6	LDG TEH GUNUNG MAS	28	2	8	15	3	3		3	2	8	15	2				8	18
7	JLN BOH	155	5	74	75	1	1		5	1	74	75	5				74	76
8	KAMPUNG MELAYU	3	2	1		0			2		1		2				1	
9	KG SUNGAI LONGLANG	13				13	13		1	12								13
10	LDG TEH NG TEONG KEAT	33		19	14	0					19	14					19	14
11	BATU 33 RINGLET	155	35	68	49	3	1	2	36		68	51	35				68	52
12	KUATERS JKR LUBUK TEMANG	24	4		20	0			4			20	4					20
13	JLN HABU	92	11	53	27	1	1		11	1	53	27	11				53	28
14	KAW LUBUK TAMANG	24			23	1	1		1			23						24
15	TAMAN LAKEVIEW	13	1	1	9	2	1	1	1	1	1	10	1				1	11
16	HABU HEIGHT FELICIA	74	1	49	24	0			1		49	24	1				49	24
17	KUARTER LOJI AIR HABU	2	1		1	0			1			1	1					1
