kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH ROSALIND LEMA	135		3		132	132		2	130	3			132			3	
2	KUBONG/SUPOK	5		4		1	1		1		4			1			4	
3	RH. ENTAMIN TINGKAT	104	1	1		102	102		2	101	1		1	101	1		1	
4	RH ENGKIN KEDOH	161	1	4		156	156		4	153	4		1	156			4	
5	RH BUYONG DABAI	137	1	3		133	133		1	133	3		1	133			3	
6	RH. RINGKAI	11				11	11			11				11				
7	RH. RAYANG	120		1		119	119			119	1			119			1	
8	RH AMBAS	57				57	57			57				57				
9	RH CHENGGI BRAYANG	117		5		112	112		2	110	5			111	1		5	
10	RH MANG SG WONG	97	1			96	96			97			1	96				
11	RH SARIPA @ ALICE, LICHOK	178	2	1		175	175		2	175	1		2	174	1		1	
12	RH UNTAN, SG SARANG	87	3	5		79	79		5	77	5		3	79			5	
13	BRAYANG ULU	3				3	3			3				3				
14	SK BRAYANG ROBAN	21				21	21			21				20	1			
15	SK LICHOK ROBAN	18				18	18			18				16	1	1		
16	RH BANTA, RANTAU SUKAT	34	1	2		31	31			32	2		1	29	2		2	
