kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BANDAR SANGLANG	915	599	312		4		4	598	1	312	4	599				312	4
2	PARIT BARAN	70	64	2		4		4	64		2	4	64				2	4
3	PARIT GANTONG	218	150	68		0			150		68		150				68	
4	PARIT KASSAN	99	91	8		0			91		8		91				8	
5	PARIT PANGGONG	36	34			2		2	34			2	34					2
6	PT. PETRI MENANGIS	189	154	32		3	1	2	155		32	2	154				32	3
7	PT SALLEH	73	73			0			73				73					
8	PT SERONG	88	66	19		3	1	2	67		19	2	66				19	3
9	PARIT TEROS	168	160	6		2		2	159	1	6	2	160				6	2
10	PARIT GANTONG	72	32	40		0			32		40		32				40	
11	KG SANGLANG	227	171	48		8		8	171		48	8	171				48	8
