kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SABAK	1716	1682	21	1	12	2	10	1674	10	21	11	1682	1			21	12
2	TEBING TINGGI	1355	1337	18		0			1334	3	18		1337				18	
3	TELOK KITANG	1072	1068	3		1		1	1065	3	3	1	1068				3	1
4	KAMPUNG PULAU PANJANG	4984	4916	12	4	52	45	7	4892	69	12	11	4917	10	11	2	12	32
5	TANJONG BAHARU	1291	1284	1	2	4		4	1282	2	1	6	1284				1	6
6	CHE DERIS	2958	2949	4	1	4	1	3	2944	6	4	4	2949	1			4	4
7	BAUNG	3063	3008	43	1	11	4	7	3005	7	43	8	3010				43	10
8	PENGKALAN NANGKA	1041	1039		1	1	1		1039	1		1	1039					2
9	CHEMPAKA	3995	3987	2	2	4		4	3978	9	2	6	3987				2	6
10	SIMPANG TIGA PENGKALAN CHEPA	1731	1709	9	2	11	1	10	1708	2	9	12	1709				9	13
11	PULAU GAJAH	1496	1461	32		3	1	2	1460	2	32	2	1461				32	3
