kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SIKUATI	814	68	75		671	621	50	329	360	75	50	68	1	1	2	75	667
2	DUALOG	422	10	10		402	400	2	24	386	10	2	10				10	402
3	PINAWANTAI	1730	51	7		1672	1667	5	226	1492	7	5	51				7	1672
4	TAMBULURAN	636	10	4		622	620	2	56	574	4	2	10	2			4	620
5	INDARASON	797	18			779	667	112	269	416		112	19			1		777
6	MATUNGGONG	1949	32	20		1897	1874	23	224	1682	20	23	33	1			20	1895
7	NANGKA	523	13			510	510		26	497			13	1		1		508
8	TIGAMAN	681	17	1		663	655	8	465	207	1	8	17				1	663
9	BINTASAN	1444	55	9		1380	1369	11	498	926	9	11	55	5		1	9	1374
10	MANGARIS	1295	40	6		1249	1242	7	96	1186	6	7	40	2		1	6	1246
11	TAGAROH	1106	30	6	1	1069	1067	2	74	1023	6	3	30	2	1	1	6	1066
12	RAMPAI	508	7	4		497	495	2	34	468	4	2	7				4	497
13	LODUNG	935	28	34		873	869	4	60	837	34	4	28				34	873
14	LOKOTON	443	6	3		434	434		19	421	3		6				3	434
15	LAJONG	641	18	3	1	619	614	5	43	589	3	6	18	1	4		3	615
16	TINANGOL	1237	18	2		1217	1196	21	140	1074	2	21	18				2	1217
17	KANDAWAYON	579	8	3		568	566	2	30	544	3	2	8				3	568
18	MUHANG	281	3	3		275	275		9	269	3		3		1		3	274
19	SEBAYAN	613	20	3		590	589	1	247	362	3	1	20				3	590
20	LOTONG	712	26	6	1	679	673	6	58	641	6	7	26				6	680
21	TAGUMAMAL LAUT	346	1	1		344	340	4	43	298	1	4	1				1	344
22	SAMPIR	502	17	1		484	461	23	97	381	1	23	17				1	484
23	TERINGAI LAUT	438	15	1		422	421	1	61	375	1	1	15				1	422
24	LANGKON	889	70	15	2	802	796	6	503	363	15	8	70				15	804
25	PANAITAN	866	20	8		838	834	4	89	765	8	4	21				8	837
26	BINGOLON	374	6		1	367	344	23	40	310		24	6	3				365
27	PANUDAHAN	466	9	20		437	428	9	30	407	20	9	9		2		20	435
28	MANGIN	387	11			376	373	3	17	367		3	11					376
29	NARANDANG	419	3			416	416		22	397			3	1				415
30	TERONGKONGAN	555	7	7		541	519	22	61	465	7	22	7				7	541
31	PATA	318	4			314	313	1	14	303		1	4					314
