kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LDG TIMOR	9	1	2	6	0			1		2	6	1				2	6
2	KG MAJU JAYA	707	666	9	2	30	4	26	669	1	9	28	667	1	1		9	29
3	KG SINARAN BARU	635	609		3	23	11	12	614	6		15	610	2	1			22
4	RAN TANAH PEMUDA TEBRAU	167	166			1		1	166			1	166					1
5	KG TAWAKAL	74	73	1		0			73		1		73				1	
6	KG BARU SRI AMAN	557	529	8	2	18	1	17	530		8	19	530				8	19
7	KG PEMUDA JAYA	93	92	1		0			92		1		92				1	
8	TMN IMPIAN JAYA	305	246	19	35	5	1	4	247		19	39	246		1		19	39
9	JALAN IMPIAN 12, TAMAN IMPIAN JAYA	7	5		2	0			5			2	5					2
10	LADANG SENAI	236	40	38	154	4		4	40		38	158	40				38	158
11	SEELONG JAYA	17	7	9		1	1		8		9		7				9	1
