kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	RH AGON MUNGGU ALAN SG DIJIH	48		1		47	47		1	46	1			47			1	
2	RH JOHN NG DIJIH	73		1		72	72		2	70	1			72			1	
3	RH PASONG BUKONG KARA	79		1		78	78		1	77	1			77	1		1	
4	RH ASON NG SIKAT	91	3	2		86	86		5	84	2		3	86			2	
5	RH NYANGGAU LBK SENGKILENG	6	2			4	4			6			2	4				
6	RH EMPI SIKAT	39				39	39			39				39				
7	RH LEDE SG ENGKREMAH	30				30	30		1	29				30				
8	RH MAT TANJONG LALANG MUKAH	23				23	23			23				23				
9	NANGA SIKAT	17	1			16	16		1	16			1	16				
10	RH TELAJAN SG SIBAU	3				3	3			3				3				
