kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN AMPANG	303	86	170	37	10	4	6	88	2	170	43	86	1			170	46
2	JALAN TUN RAZAK	21	3	17		1	1		4		17		3				17	1
3	JALAN U THANT	382	213	130	27	12	6	6	219		130	33	213				130	39
4	JALAN LANGGAK GOLF	34	9	17	8	0			9		17	8	9				17	8
5	JALAN PEGAWAI	47	37	6	2	2		2	37		6	4	37				6	4
6	PESIARAN AMPANG HILIR	14	6	7	1	0			6		7	1	6				7	1
7	GERBANG AMPANG HILIR	16	6	8	2	0			6		8	2	6				8	2
8	JALAN AMPANG HILIR	199	108	77	7	7	1	6	109		77	13	108				77	14
9	JALAN MADGE	20	1	19		0			1		19		1				19	
10	JALAN WICKHAM	26	9	13	3	1		1	9		13	4	9				13	4
11	PERSIARAN KEBUN FREEMAN	5		5		0					5						5	
12	LORONG FREEMAN SATU	3		3		0					3						3	
13	TAMAN FREEMAN SATU	2		2		0					2						2	
14	JALAN TAMAN FREEMAN	5	1	4		0			1		4		1				4	
15	TAMAN FREEMAN DUA	2		2		0					2						2	
16	JALAN PENGGAWA	4	1	3		0			1		3		1				3	
17	LORONG AMPANG DUA	5	1	2	1	1		1	1		2	2	1				2	2
18	PERSIARAN MADGE	7		4	1	2	1	1	1		4	2					4	3
19	VILLA AMPANG	5	2	1	2	0			2		1	2	2				1	2
