kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN KOLAM	42	28	13		1	1		29		13		28				13	1
2	JALAN LANGGAR	270	9	220	41	0			7	2	220	41	9				220	41
3	JALAN TUNKU IBRAHIM	176	5	164	6	1		1	5		164	7	5				164	7
4	BEREK POLIS	148	133	5	8	2	1	1	132	2	5	9	133		1		5	9
5	JALAN SULTAN BADLISHAH	77	3	70	4	0			3		70	4	3				70	4
6	JALAN KOTA	47	2	40	5	0			2		40	5	2				40	5
7	LORONG AMAN	87	9	50	28	0			9		50	28	9				50	28
8	LORONG MERPATI	94	11	66	17	0			11		66	17	11				66	17
9	LORONG PETANI	130	19	104	6	1	1		19	1	104	6	19				104	7
10	LORONG LENTANG	33	4	22	7	0			4		22	7	4				22	7
711	PUSAT BEKALAN POLIS	1	1			0			1				1					
