kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
12	BESERAH	38721	28325	8855	1044	497	302	195	28452	175	8855	1239	28348	39	20	3	8855	1456
13	SEMAMBU	38487	22819	11922	3415	330	153	177	22823	149	11922	3592	22836	28	6	6	11922	3688
