kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SUNGAI RAMAL LUAR	4577	3664	493	321	99	31	68	3688	7	493	389	3673	2	1		493	408
2	SUNGAI RAMAL DALAM	2692	2581	8	5	98	18	80	2597	2	8	85	2585	3		1	8	95
3	SEKSYEN 3 BBB	5078	4944	30	56	48	25	23	4965	4	30	79	4951	2		3	30	92
4	SEKSYEN 1 BBB	3783	3553	105	95	30	15	15	3561	7	105	110	3558	2	2		105	116
5	SEKSYEN 6 BBB	4932	4442	70	364	55	31	24	4465	8	70	388	4451	3	3	2	70	402
6	BANGI	4162	2210	930	945	77	11	66	2210	11	930	1011	2210	1	2	2	930	1017
7	TAMAN KAJANG UTAMA	3884	1849	912	1039	84	44	40	1882	11	912	1079	1859	6	2	1	912	1104
8	SEKSYEN 4 BBB	4769	4548	48	107	66	37	29	4573	12	48	136	4558	4	5		48	154
9	SEKSYEN 5 BBB	3398	2022	151	1187	38	23	15	2034	11	151	1202	2023	3	3		151	1218
10	SEKSYEN 2 BBB	2317	2176	30	85	26	13	13	2183	6	30	98	2181		2		30	104
11	UNIVERSITI KEBANGSAAN MALAYSIA	2010	1858	45	72	35	21	14	1868	11	45	86	1860	8			45	97
12	SEKSYEN 7,8 DAN 9 BBB	4795	4314	108	304	69	31	38	4341	4	108	342	4317	6	4	2	108	358
13	BANDAR TEKNOLOGI KAJANG	3877	2161	974	544	198	139	59	2169	131	974	603	2164	53	13	4	974	669
14	IMPIAN EHSAN	4687	2284	1110	404	889	80	809	2347	17	1110	1213	2294	8	4	1	1110	1270
