kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PARIT BESAR	609	486	119	2	2	1	1	486	1	119	3	486	1			119	3
2	PARIT HAJI ALI	216	214	2		0			213	1	2		214				2	
3	PARIT HJ HASHIM	17	17			0			17				17					
4	PARIT HAJI NOOR	173	139	33		1		1	138	1	33	1	139				33	1
5	PARIT HAJI SALLEH	222	218	2		2	1	1	219		2	1	218				2	2
6	PARIT HAJI SIDEK	376	304	66	3	3	1	2	305		66	5	305				66	5
7	PARIT HJ KHAMIS	85	85			0			84	1			85					
8	TAMAN BAKTI	126	123	2	1	0			123		2	1	123				2	1
9	TMN PERWIRA	75	54	16	3	2	1	1	55		16	4	54				16	5
10	TMN BERLIAN	92	36	52	3	1	1		37		52	3	36				52	4
11	JLN ANGGERIK TMN ROS	10	9	1		0			9		1		9				1	
12	JLN SAWI LIMA TMN BAHAGIA BARU	32	13	14	5	0			13		14	5	13				14	5
13	JLN CEMARA, TMN RIA	70	66	1	1	2		2	66		1	3	66				1	3
14	TMN PERPADUAN BT PAHAT	66	39	24	1	2	1	1	40		24	2	40				24	2
15	TMN. SRI WANGSA	255	133	116	2	4		4	133		116	6	133				116	6
16	JLN ROS 6, TMN ROS	95	59	34		2		2	58	1	34	2	59				34	2
17	JLN LAKSAMANA, PT BESAR, BT 2	49	33	16		0			33		16		33				16	
18	JLN BUDAYA JAYA 2/4, TMN BUDAYA JAYA 2	23	7	16		0			7		16		7				16	
19	JLN WANGSA EMAS, TMN WANGSA EMAS	9		9		0					9						9	
20	TMN DESA	117	23	91	3	0			23		91	3	23				91	3
21	TMN FLORA JAYA	208	115	76	14	3		3	115		76	17	115				76	17
22	TMN BAKTI	24	23	1		0			23		1		23				1	
23	JLN PELANGI 1 TMN PELANGI	123	54	68		1	1		54	1	68		54				68	1
24	JLN PELANGI 3 TMN PELANGI	16	9	7		0			9		7		9				7	
25	JLN PELANGI 8 TMN PELANGI	50	31	19		0			31		19		31				19	
26	JLN PELANGI 16 TMN PELANGI	15	5	10		0			5		10		5				10	
27	JLN ORKID, TMN ORKID, PT IMAM	41	20	17	4	0			20		17	4	20				17	4
28	JLN B/J 2, TMN BUDAYA JAYA	153	36	110	7	0			36		110	7	36				110	7
29	JLN. FLORA JAYA 1, TMN. FLORA JAYA	64	31	28	4	1		1	31		28	5	31				28	5
30	JLN FLORA JAYA 10, TMN FLORA JAYA, B.PAHAT	12	8	4		0			8		4		8				4	
