kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG TEBAT	248	155	38	54	1		1	154	1	38	55	155				38	55
2	QRS JKR PEKAN ALOR GAJAH	70	40	1	29	0			40		1	29	40				1	29
3	KG BARU	243	159	41	41	2	1	1	160		41	42	159				41	43
4	KG BKT TAMPOI	24	21		3	0			21			3	21					3
5	TMN JAYA	178	34	130	13	1		1	33	1	130	14	34				130	14
6	TMN ALOR	151	103	39	8	1		1	103		39	9	103				39	9
7	JLN LAMA KELEMAK LUAR	76	69	5	2	0			69		5	2	69				5	2
8	TMN MUTIARA	264	206	15	41	2		2	206		15	43	206				15	43
9	QRS GURU SEK MEN DATUK DOL SAID	11	10		1	0			10			1	10					1
10	TAMAN SUTERA	106	63	4	39	0			63		4	39	63				4	39
11	KOMPLEK PKNM,PEKAN ALOR GAJAH	4	3	1		0			3		1		3				1	
