kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BATU 8	14		1		13	13		4	9	1						1	13
2	KG BATU 9	30				30	30		2	28						2		28
3	KG LAUT	2				2	2		1	1								2
4	KG LUAGAN	289	16	5		268	260	8	264	12	5	8	16	13		6	5	249
5	KG SINDUMIN	463	29	19		415	411	4	367	73	19	4	29	14		11	19	390
6	KG SUNGAI TIGA	47	2	7	1	37	37		14	25	7	1	2			1	7	37
7	SINDUMIN TOWN	220	11	42		167	165	2	89	87	42	2	11	4		13	42	150
8	KG BARU	73	4	1		68	68		68	4	1		4	1		1	1	66
9	KG HUJONG PADANG	19	3			16	15	1	17	1		1	3					16
10	KG PATARIKAN	155	15	1	1	138	137	1	150	2	1	2	16			5	1	133
11	BEREK POLIS	18	5			13	13		11	7			5			3		10
12	KG BATU 7	35	1	1		33	33		15	19	1		1	2			1	31
