kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN BUKIT MALURI	1659	45	1555	52	7	1	6	46		1555	58	45				1555	59
2	JLN BURUNG MERBAU TMN BKT MALURI	4		4		0					4						4	
3	JLN BURUNG MERBAH TMN BKT MALURI	129	1	115	10	3		3	1		115	13	1				115	13
4	JLN BURUNG SERINDIT TMN BKT MALURI	115		114	1	0					114	1					114	1
5	JLN BURUNG TEKUKUR TMN BKT MALURI	327	3	288	29	7	1	6	3	1	288	35	3				288	36
6	LRG BURUNG TEKUKUR 4 TMN BKT MALURI	103		99	4	0					99	4					99	4
7	JLN BURUNG BELATUK TMN BKT MALURI	290		284	5	1		1			284	6					284	6
8	JLN BURUNG MERBOK TMN BKT MALURI	165	17	142	5	1		1	17		142	6	17				142	6
9	JLN BURUNG BALAM TMN BKT MALURI	324	6	301	16	1		1	6		301	17	6				301	17
10	JLN BURUNG MURAI TMN BKT MALURI	56		56		0					56						56	
11	LRG BURUNG TEKUKUR 1 TMN BKT MALURI	64	2	56	5	1		1	2		56	6	2				56	6
12	JLN BURUNG MERAK TMN BKT MALURI	118		115	3	0					115	3					115	3
13	LRG BURUNG TEKUKUR 2 TMN BKT MALURI	81	2	77	2	0			2		77	2	2				77	2
14	LRG BURUNG TEKUKUR 5 TMN BKT MALURI	87		80	6	1	1			1	80	6			1		80	6
15	LRG BURUNG TEKUKUR 3 TMN BKT MALURI	63		58	5	0					58	5					58	5
16	JLN BURUNG JENTAYU TMN BKT MALURI (NO.GENAP)	8	1	7		0			1		7		1				7	
