kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PAYA KEMUNTING	1673	1258	53	347	15	2	13	1258	2	53	360	1259				53	361
2	KAMPUNG KULUANG	1070	1066		1	3	2	1	1066	2		2	1066		1			3
3	MALAU	1125	1122	1	1	1	1		1119	4	1	1	1123				1	1
4	PADANG PANJANG	1450	1412	23	5	10	4	6	1414	2	23	11	1412	1			23	14
5	WANG TEPUS	1257	1238	10		9	2	7	1237	3	10	7	1238				10	9
6	TAMAN JITRA JAYA	1715	912	711	63	29	4	25	909	7	711	88	912	1			711	91
7	TAMAN RASA SAYANG	1460	1047	253	14	146	13	133	1049	11	253	147	1047				253	160
8	TAMAN PASU	3178	2465	388	261	64	24	40	2462	27	388	301	2467	4	1	1	388	317
9	KAMPUNG TELOK NIBONG	2782	2464	250	50	18	3	15	2462	5	250	65	2464	2			250	66
10	KAMPUNG BATU 13	994	693	119	116	66	3	63	688	8	119	179	693				119	182
11	TAMAN JITRA	2055	1261	728	45	21	2	19	1262	1	728	64	1261				728	66
12	PANTAI HALBAN	3326	2601	269	428	28	7	21	2602	6	269	449	2601	1			269	455
13	KAMPUNG TOK KESOP	1441	1055	345	32	9	1	8	1054	2	345	40	1055				345	41
14	TANAH MERAH	2409	1950	215	233	11	4	7	1951	3	215	240	1950	1			215	243
15	KAMPUNG TELOK MALIK	1483	1469	10	2	2	2		1467	4	10	2	1470		1		10	2
16	KAMPUNG NAGA	1696	1676	10	1	9	5	4	1680	1	10	5	1676	1	2		10	7
17	LUBUK KAWAH	2006	1934	52	8	12	12		1937	9	52	8	1935		3		52	16
18	TAMAN MAHSURI	2733	2210	263	235	25	5	20	2214	1	263	255	2212	2			263	256
19	ALOR RAMBAI	1484	1357	27	2	98	14	84	1359	12	27	86	1358				27	99
20	LUBOK BATU	2741	2601	85	20	35	4	31	2598	7	85	51	2601	1			85	54
21	BUKIT TINGGI	1535	1476	42	13	4	2	2	1475	3	42	15	1476			1	42	16
22	KEPALA BATAS	1654	1438	169	29	18	5	13	1438	5	169	42	1439	1	1		169	44
