kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN USAHAWAN	1908	608	824	456	20	5	15	608	5	824	471	608		1		824	475
2	TAMAN SRI RAMPAI	6023	2581	2766	608	68	21	47	2589	13	2766	655	2584	2	3		2766	668
3	SEKSYEN 5/6 WANGSA MAJU	3222	2437	604	121	60	12	48	2443	6	604	169	2440	2			604	176
4	PKNS BATU 6 ULU KLANG	3819	3571	80	112	56	28	28	3587	12	80	140	3577	4	4	1	80	153
5	KERAMAT WANGSA	3707	3471	61	94	81	41	40	3492	20	61	134	3477	11	4	1	61	153
6	TAMAN SETIAWANGSA	4205	3412	580	145	68	27	41	3431	8	580	186	3421	1		1	580	202
7	SEKSYEN 10 WANGSA MAJU	3289	2606	391	237	55	31	24	2627	10	391	261	2614	4	6		391	274
8	DESA REJANG	2938	1499	669	722	48	13	35	1506	6	669	757	1501	4	1		669	763
9	TAMAN SETAPAK PERMAI	3261	824	1980	427	30	5	25	819	10	1980	452	824	2		1	1980	454
10	TAMAN SETAPAK JAYA	3546	1401	1660	432	53	12	41	1406	7	1660	473	1403	3	1		1660	479
11	AYER PANAS DALAM	4083	1621	1336	985	141	15	126	1628	8	1336	1111	1624	2	1	1	1336	1119
12	AYER PANAS LUAR	5025	854	3224	888	59	14	45	860	8	3224	933	854	3	2		3224	942
13	AYER PANAS TENGAH	2233	442	1173	580	38	5	33	446	1	1173	613	443		1	1	1173	615
14	JALAN PAHANG	2661	284	1860	488	29	8	21	282	10	1860	509	285	2	1		1860	513
15	TAMAN TASIK	1680	431	968	243	38	9	29	434	6	968	272	433	3		1	968	275
16	PULAPOL	4427	3524	227	341	333	301	32	3397	428	227	373	3546	69	23	8	227	552
17	MINDEF	16109	14011	251	808	1038	947	91	14119	839	251	899	14049	335	204	14	251	1255
