kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TMN BUKIT CANTIK	217	58	107	51	1		1	58		107	52	58				107	52
2	TMN JELOK INDAH	446	133	251	61	1		1	133		251	62	133				251	62
3	TMN JELOK RIA	274	118	118	35	3	2	1	120		118	36	120				118	36
4	TMN SENTOSA	155	34	77	43	1	1		35		77	43	34				77	44
5	R/PANGSA TMN SENTOSA	61	9	41	10	1		1	9		41	11	9				41	11
6	KONDO SRI SENTOSA	27	4	18	5	0			4		18	5	4				18	5
7	SG JELUK	170	54	62	48	6	1	5	54	1	62	53	54				62	54
8	KRTS JKR SG JELUK	148	85	4	59	0			85		4	59	85				4	59
9	BLK A - C TMN SRI PENGAMAN	119	115		4	0			115			4	115					4
801	PENGUNDI TIDAK HADIR	3			3	0						3						3
