kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG BAHARU BALAKONG	1842	16	1760	62	4	1	3	16	1	1760	65	16				1760	66
2	BANDAR DAMAI PERDANA	3761	289	3203	238	31	20	11	297	12	3203	249	290	4	2		3203	262
3	PERIMBUN	6386	932	4772	604	78	23	55	940	15	4772	659	934	8	2		4772	670
4	BATU 11 CHERAS	3922	191	3459	245	27	16	11	200	7	3459	256	192	3	1		3459	267
5	CHERAS PERDANA	5341	1579	3164	554	44	24	20	1595	8	3164	574	1581	4	1		3164	591
6	BANDAR TUN HUSSEIN ONN	5004	3894	873	194	43	18	25	3908	4	873	219	3897	2	1		873	231
7	SIMPANG BALAK	2825	1918	600	208	99	18	81	1925	11	600	289	1919	2	3		600	301
8	DESA BAIDURI	4467	2960	1266	176	65	30	35	2977	13	1266	211	2962	7	3	1	1266	228
9	CHERAS JAYA	4174	2672	907	496	99	48	51	2708	12	907	547	2678	7	4		907	578
10	TAMAN SURIA JAYA	2234	266	1748	203	17	7	10	270	3	1748	213	267	1		1	1748	217
11	TAMAN SRI BAHAGIA	3894	948	2686	229	31	10	21	950	8	2686	250	950	2	1		2686	255
12	BALAKONG JAYA	2345	366	1000	954	25	11	14	373	4	1000	968	367	1		2	1000	975
13	TAMING JAYA	4044	1048	2270	668	58	36	22	1071	13	2270	690	1049	9	3		2270	713
14	SUNGAI CHUA SATU	5073	522	4025	431	95	65	30	564	23	4025	461	524	3	5	4	4025	512
15	SUNGAI CHUA DUA	2623	86	2419	102	16	9	7	93	2	2419	109	87		3		2419	114
16	SUNGAI CHUA TIGA	637	5	618	14	0			5		618	14	5				618	14
17	SUNGAI CHUA EMPAT	1256	21	1192	41	2	1	1	19	3	1192	42	21				1192	43
18	SUNGAI CHUA LIMA	1831	37	1697	88	9	9		43	3	1697	88	37		1	1	1697	95
