kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BLOK DEBAK	163	5	4		154	154		6	153	4		5	153	1		4	
2	UNDAI	3	1			2	2		3				1	2				
3	BATU LAPAN	49				49	49		1	48				49				
4	HOE HUNG SAWMILL PUSA	6	1	5		0			1		5		1				5	
5	ISU	60	1	1		58	58		2	57	1		1	58			1	
6	KALOK PUSA	594	588			6	5	1	589	4		1	588	4	1			1
7	MUTUN	342	4	11		327	327		13	318	11		4	324	3		11	
8	TAMBAK PUSA	908	908			0			906	2			908					
9	MERAGANG	104	1	4		99	99		5	95	4		1	97	2		4	
10	GOV'T RESIDENTIAL AREA	12	10			2	2		10	2			10	2				
11	PUSA BAZAAR	151	29	106		16	16		29	16	106		29	16			106	
12	KPG DANG ISAH	49	49			0			49				49					
