kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SERDANG BAHRU	79	1	78		0			1		78		1				78	
2	JLN BESAR	46	1	44	1	0			1		44	1	1				44	1
3	JLN BESAR (KAW. 11)	125	1	118	6	0			1		118	6	1				118	6
4	JLN PASAR (KAW 11)	117	1	116		0			1		116		1				116	
5	QRTS POLIS SERI KEMBANGAN	39	34	4	1	0			34		4	1	34				4	1
6	JLN SK 11/1	105		103	2	0					103	2					103	2
7	JLN SK 11/2	180		179	1	0					179	1					179	1
8	JLN SK 11/3	93		93		0					93						93	
9	JLN SK 11/4	112		112		0					112						112	
10	JLN SK 11/5	174		174		0					174						174	
11	JLN SK 11/6	133		133		0					133						133	
12	JLN SK 11/7	2		2		0					2						2	
13	JLN SK 11	6	2	4		0			2		4		2				4	
14	JLN SK 11/13	1			1	0						1						1
15	QRTS BOMBA	7	6			1	1		7				7					
16	TMN KEMBANG SARI	379	331	20	26	2	1	1	332		20	27	331				20	28
701	BALAI POLIS SRI KEMBANGAN	114	95	3	3	13	10	3	78	27	3	6	95	6	1		3	9
