kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN SUBANG 1 TMN KOBENA	103	88	2	12	1		1	88		2	13	88				2	13
2	JLN KALONG TMN KOBENA	169	164		4	1		1	161	3		5	164					5
3	JLN RANTAI 1 TMN KOBENA	117	57	31	25	4	1	3	57	1	31	28	57				31	29
4	JLN SUBANG 4 TMN KOBENA	82	76		1	5		5	76			6	76					6
5	JLN SUBANG 5 TMN KOBENA	31	27	2		2		2	27		2	2	27				2	2
6	JLN RANTAI 5 TMN KOBENA	151	146	1	2	2	1	1	146	1	1	3	146	1			1	3
7	JLN SUBANG TMN KOBENA	168	123	26	15	4		4	123		26	19	123				26	19
8	JLN RANTAI 2 TMN KOBENA	96	48	27	19	2	1	1	49		27	20	48	1			27	20
9	JLN SUBANG 2 TMN KOBENA	53	44	4	1	4	4		48		4	1	44				4	5
10	JLN KALONG 2 TMN KOBENA	63	62		1	0			62			1	62					1
11	JLN RANTAI 3 TMN KOBENA	86	60	7	18	1	1		61		7	18	61				7	18
12	JLN DATO ABDUL HAMID TMN KOBENA	107	94	7	6	0			94		7	6	94				7	6
13	JLN KALONG 1 TMN KOBENA	59	56		3	0			56			3	56					3
14	JLN RANTAI 4 TMN KOBENA	87	65	1	21	0			65		1	21	65				1	21
15	JLN. SUBANG 3 TMN. KOBENA	29	29			0			29				29					
