kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG DUYONG	558	543	11	2	2	2		544	1	11	2	544				11	3
2	SLK BUKIT DUYONG	583	567	11	2	3		3	567		11	5	567				11	5
3	KOLAM AYER	7	6		1	0			6			1	6					1
4	SLK JAMBATAN DUYONG	676	636	17	17	6	2	4	637	1	17	21	638				17	21
5	KG TENGAH MK DUYONG	164	163	1		0			163		1		163				1	
6	JLN HANG MAHMUD	12	12			0			12				12					
7	SLK BKT BARU DUYONG	319	317	2		0			317		2		317				2	
8	PERIGI HANG TUAH DUYONG	163	162			1	1		163				162					1
9	SLK BKT RANTING	36	36			0			36				36					
10	TMN DUYONG PERMAI	277	88	177	8	4		4	88		177	12	88				177	12
11	JLN BARU DUYONG	32	32			0			32				32					
12	TMN. DUYONG INDAH	85	38	41	6	0			38		41	6	38				41	6
13	TMN. DUYONG RIA	29	20	9		0			20		9		20				9	
14	TMN. DUYONG EMAS	16	16			0			16				16					
