kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SERAMBI	491	484		1	6	2	4	485	1		5	484					7
2	PADANG RUMBIA	374	367			7	3	4	369	1		4	367					7
3	TEMAI	923	639	5	1	278	278		688	229	5	1	640	1	1		5	276
4	ACHEH	284	270	1		13		13	270		1	13	270				1	13
5	TANJUNG MEDANG	1032	694	1	1	336	4	332	697	1	1	333	694		1		1	336
6	PADANG POLO	1842	1752	7	5	78	67	11	1758	61	7	16	1752				7	83
7	TANJUNG BATU	715	688	3	2	22	18	4	689	17	3	6	688	1			3	23
8	LANDAI	778	244	18	1	515	512	3	285	471	18	4	244		1		18	515
9	NENASI	1811	1605	78	2	126	123	3	1611	117	78	5	1605	1			78	127
10	MERCHONG	2760	2475	10	1	274	252	22	2503	224	10	23	2475	1			10	274
11	API LARAT	398	4	5		389	389		44	349	5		4	1	2		5	386
12	SAWAH BATU	435	1	5	1	428	427	1	22	406	5	2	1				5	429
13	KOTA PERDANA	494	394	7	75	18	9	9	397	6	7	84	394	1	1	1	7	90
14	SIMPAI	693	20	2		671	669	2	53	636	2	2	20		1		2	670
15	RUNCHANG	1074	16	14		1044	1044		72	988	14		16		2		14	1042
16	BANDAR DUA	864	366	3	87	408	394	14	389	371	3	101	366		1		3	494
