kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BKT MINYAK MK 14	1386	913	445	25	3	3		913	3	445	25	914				445	27
2	KG TO' SUBOH	237	210	27		0			209	1	27		210				27	
3	JLN MARKISA	30	23	5	2	0			23		5	2	23				5	2
4	LRG MARKISA 5	34	10	10	14	0			10		10	14	10				10	14
5	LRG MARKISA 7	47	20	21	6	0			20		21	6	20				21	6
6	TMN MARKISA	530	226	174	128	2	1	1	227		174	129	226	1			174	129
7	LRG MARKISA 10	29	17	4	8	0			17		4	8	17				4	8
8	LRG MARKISA 8	40	10	6	24	0			10		6	24	10				6	24
9	TMN SRI MANGGA	11		9	2	0					9	2					9	2
10	TMN PULASAN	87	5	58	22	2	2		6	1	58	22	6				58	23
11	TMN SERI PERMAI	16		10	6	0					10	6					10	6
12	TAMAN BUKIT MINYAK PERMAI	26	1	23	2	0			1		23	2	1				23	2
