kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN 21, 21/1	429	41	365	16	7	3	4	43	1	365	20	41				365	23
2	JALAN 21/3 , 5 & 7	113	13	89	8	3		3	13		89	11	13				89	11
3	JLN 21/9	72	11	58	3	0			11		58	3	11				58	3
4	JLN 21/11 (A & B)	132	4	114	12	2	1	1	5		114	13	4				114	14
5	JLN 21/13 & 15	260	6	233	17	4	1	3	6	1	233	20	6				233	21
6	JLN 21/17 & 19	224	1	214	7	2	1	1	2		214	8	1				214	9
7	JLN 21/18 & 20	656	195	419	36	6	1	5	196		419	41	195		1		419	41
8	JLN 21/21 , 23 & 25	415	4	394	16	1		1	4		394	17	4				394	17
9	JLN 21/27	185	5	167	11	2		2	4	1	167	13	5				167	13
10	SEA PARK APT	46	1	42	2	1		1	1		42	3	1				42	3
11	JLN 21/22	49	1	46	1	1		1	1		46	2	1				46	2
