kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	GUAR LOBAK	3417	3206	80	119	12	6	6	3210	2	80	125	3207	1			80	129
2	SIDAM KANAN	1744	1716	10	14	4	4		1716	4	10	14	1719				10	15
3	KUALA SEDIM	1096	1038	45	10	3		3	1036	2	45	13	1038				45	13
4	PEKAN MERBAU PULAS	1361	955	235	164	7	1	6	956		235	170	955				235	171
5	KAMPUNG JEMERLI	1099	949	16	134	0			948	1	16	134	949				16	134
6	BAGAN SENA	2502	2219	24	257	2		2	2216	3	24	259	2219				24	259
7	SUNGAI KARANGAN	1997	1043	424	521	9	2	7	1043	2	424	528	1043	1	1		424	528
8	PADANG MEIHA	1523	1046	44	397	36	8	28	1047	7	44	425	1046				44	433
9	LADANG PADANG MEIHA	612	302	56	253	1		1	300	2	56	254	302				56	254
10	BATU PUTEH	1046	876	10	145	15	1	14	875	2	10	159	876				10	160
11	BUKIT SEDIM	410	198	5	207	0			198		5	207	198				5	207
12	KAMPUNG BIKAN	1598	1494	15	86	3	1	2	1493	2	15	88	1494				15	89
13	KAMPUNG JANGKANG	1859	1652	49	150	8	4	4	1653	3	49	154	1653			1	49	156
14	SUNGAI KOB	3185	2497	117	545	26	12	14	2506	3	117	559	2497		4		117	567
15	KAMPUNG SUNGAI ULAR	1922	1531	60	327	4	2	2	1531	2	60	329	1531	1			60	330
16	KULIM HIGH TECH	2464	1299	200	947	18	6	12	1298	7	200	959	1301	3	1		200	959
17	PADANG CHINA	544	495	14	35	0			494	1	14	35	495				14	35
18	TAMAN PERAK	1218	438	51	724	5		5	437	1	51	729	438				51	729
19	TAMAN SENANGIN	2857	2014	367	462	14	3	11	2013	4	367	473	2014	1			367	475
20	KAMPUNG BARU	776	378	268	129	1		1	378		268	130	378				268	130
21	JALAN SERDANG	1268	434	622	210	2	1	1	434	1	622	211	434	1			622	211
