kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	FELDA KOTA GELANGGI 2	2508	2424	2	82	0			2418	6	2	82	2424				2	82
2	FELDA LEPAR UTARA TIGA	1481	1457		16	8	2	6	1457	2		22	1457		1	1		22
3	FELDA SUNGAI TEKAM UTARA	1854	1847	1		6	1	5	1843	5	1	5	1847				1	6
4	KAMPUNG PERAK	147	91	2	3	51	47	4	121	17	2	7	91				2	54
5	PUSAT PENYELIDIKAN TUN RAZAK	762	753	1	5	3		3	753		1	8	753				1	8
6	FELDA SUNGAI TEKAM	1291	1283	2		6	2	4	1276	9	2	4	1284				2	5
7	FELDA JENGKA 10	1828	1822			6	2	4	1818	6		4	1822			1		5
8	FELDA JENGKA 8	1659	1654	2	1	2		2	1648	6	2	3	1654				2	3
9	FELDA JENGKA 9	1474	1469		2	3		3	1464	5		5	1469					5
10	FELDA JENGKA 12	1759	1743		7	9	1	8	1737	7		15	1743					16
11	FELDA JENGKA 13	1651	1595		50	6	5	1	1588	12		51	1595					56
12	FELDA JENGKA 24	1283	1277	1		5	2	3	1279		1	3	1277				1	5
13	DURIAN HIJAU	237	237			0			235	2			237					
14	BUKIT NIKMAT	638	635	2		1		1	630	5	2	1	635				2	1
15	PULAU TAWAR	1262	1252	3	2	5	2	3	1249	5	3	5	1253				3	6
16	FELDA KOTA GELANGGI 1	1797	1783	5	3	6	1	5	1781	3	5	8	1783		1		5	8
17	FELDA KOTA GELANGGI 3	1617	1615	1		1	1		1611	5	1		1615			1	1	
