kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATU 8 JEBONG KIRI MATANG	212	209		3	0			209			3	209					3
2	BATU MATANG M JEBONG	113	90	1	22	0			90		1	22	90				1	22
3	JEBONG KIRI M JEBONG	119	81	1	37	0			81		1	37	81				1	37
4	KG CHANGKAT BARU	84	84			0			84				84					
5	KG MATANG BATU	31	16	2	13	0			16		2	13	16				2	13
6	KG MATANG RD JEBONG	225	191	20	14	0			191		20	14	191				20	14
7	SUNGAI DERAKA JEBONG	45	40		5	0			39	1		5	40					5
8	TEBING TINGGI	17	16	1		0			16		1		16				1	
9	KAMPONG TEBOK	156	154	2		0			154		2		154				2	
10	KG. BARU BATU MATANG	86		1	85	0					1	85					1	85
11	BRICK KILN MATANG ROAD	11	2	9		0			2		9		2				9	
12	JALAN TAIPING KUALA SAPETANG	74	3	71		0			3		71		3				71	
13	JEBONG KANAN	3	3			0			3				3					
