kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BUKIT KECHIL MK 10	2111	182	1885	43	1		1	180	2	1885	44	182				1885	44
2	KG BAHARU MUKIM10	33	4	28	1	0			4		28	1	4				28	1
3	SUNGAI RAMBAI MK10	297	4	284	8	1		1	4		284	9	4				284	9
4	PELANDOK JATOH MK 10	26	6	7	12	1		1	6		7	13	6				7	13
5	JALAN MEGAT HARON MK 10	326	38	162	125	1		1	38		162	126	38				162	126
6	LORONG BUNGA KEKWA	37	2	35		0			2		35		2				35	
7	SOLOK BUNGA KEKWA	3		3		0					3						3	
8	SOLOK BUNGA KEKWA 2	26		25	1	0					25	1					25	1
9	SLK BUNGA KEKWA 1	27		27		0					27						27	
10	TMN BUNGA KEKWA	108		108		0					108						108	
11	DESA WAWASAN	531	205	201	121	4	2	2	207		201	123	205				201	125
12	TMN BETIK MANIS	26		26		0					26						26	
13	TAMAN VILLA OREN	19		19		0					19						19	
14	TAMAN SERI BETIK	11		11		0					11						11	
15	TAMAN SERI JAYA	12		12		0					12						12	
