kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN DESA AMAN	43	42	1		0			42		1		42				1	
2	TAMAN PKNK	1816	1303	408	97	8	1	7	1302	2	408	104	1303				408	105
3	TAMAN SEROJA	113	35	71	6	1		1	35		71	7	35				71	7
4	TAMAN MAWAR	316	282	12	21	1	1		283		12	21	282				12	22
5	JALAN TUN ABDUL RAZAK	114	98	6	10	0			98		6	10	98				6	10
6	TAMAN DESA KENANGAN	142	119	18	1	4		4	119		18	5	119				18	5
7	TAMAN KENARI	126	110	11	3	2		2	110		11	5	110				11	5
8	TAMAN MEDAH	96	87	8	1	0			87		8	1	87				8	1
9	TAMAN SERI MURNI	130	16	103	11	0			16		103	11	16				103	11
10	TAMAN KOPERASI	80	79	1		0			79		1		79				1	
11	KOMPLEK ALOR MALAI	10	4	6		0			4		6		4				6	
801	PENGUNDI TIDAK HADIR	2	2			0			2				2					
