kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEKAN JENIANG	793	342	428	17	6	1	5	340	3	428	22	342				428	23
2	KAMPUNG JENIANG	990	923	59	3	5	3	2	921	5	59	5	923				59	8
3	BATU SEPULOH	1470	1415	7	2	46	4	42	1416	3	7	44	1416				7	47
4	BATU 9	762	678	20	62	2		2	678		20	64	678				20	64
5	PADANG LEMBU	3151	1138	1641	337	35	3	32	1137	4	1641	369	1138		1		1641	371
6	SUNGAI ROTAN	513	498	5	9	1	1		498	1	5	9	499				5	9
7	GURUN	1389	1350	33	5	1	1		1346	5	33	5	1350				33	6
8	PULAU CHENGAI	1185	949	52	180	4	2	2	951		52	182	949	1			52	183
9	BONGKOK GURUN	2080	1975	25	65	15	9	6	1977	7	25	71	1978	2			25	75
10	PEKAN GURUN	3492	1397	1452	629	14	6	8	1393	10	1452	637	1398				1452	642
11	PEKAN BARU GURUN	1701	278	1339	78	6	2	4	277	3	1339	82	278	2			1339	82
12	KAMPUNG GURUN	1766	1349	373	39	5	4	1	1350	3	373	40	1349	1	1	1	373	41
13	TAMAN SERI JERAI	2536	1696	367	457	16	4	12	1700		367	469	1699				367	470
14	LADANG JERAI	1021	369	16	635	1		1	369		16	636	369				16	636
15	SUNGAI PUNTAR	496	130	17	349	0			130		17	349	130				17	349
16	SUNGAI TOK PAWANG	723	249	41	432	1		1	248	1	41	433	249				41	433
17	KAMPUNG MESJID	3690	1940	519	1210	21	7	14	1940	7	519	1224	1941	2	1		519	1227
18	PEKAN BAHRU BEDONG	772	171	519	80	2	1	1	170	2	519	81	171				519	82
