kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	TAMAN BATU TIGA	2001	1327	332	315	27	17	10	1337	7	332	325	1327	4	1		332	337
2	KAMPUNG KEBUN BUNGA	947	890	10	14	33	16	17	901	5	10	31	890		1		10	46
3	PINGGIRAN USJ	1362	503	107	695	57	45	12	530	18	107	707	503	1	3		107	748
4	SHAH ALAM S 20 - S 23	5372	4119	188	996	69	47	22	4155	11	188	1018	4124	8	6	2	188	1044
5	SHAH ALAM S 19/15-19/31	2009	1753	104	133	19	6	13	1757	2	104	146	1753	2			104	150
6	SHAH ALAM S 19/1-19/14	3633	2920	118	568	27	14	13	2929	5	118	581	2923	1		1	118	590
7	SHAH ALAM S 24/1-24/38	3977	3328	130	491	28	11	17	3331	8	130	508	3330	1	1		130	515
8	APARTMENT S 24	3224	2447	352	374	51	32	19	2474	5	352	393	2448	3	2	1	352	418
9	SHAH ALAM S 17 TIMUR	4498	3520	322	616	40	14	26	3522	12	322	642	3521	2	5	1	322	647
10	PADANG JAWA	4886	4034	73	687	92	21	71	4044	11	73	758	4037	2	1	1	73	772
11	SUNGAI RASAU	1414	541	432	411	30	21	9	553	9	432	420	543				432	439
12	KAMPUNG KUANTAN	3196	1586	1235	320	55	12	43	1594	4	1235	363	1588	1			1235	372
13	TAMAN KAMPUNG KUANTAN	1049	1003	5	7	34	3	31	1005	1	5	38	1004				5	40
14	SHAH ALAM S 17 BARAT	2813	2272	132	401	8	5	3	2274	3	132	404	2275				132	406
15	RIMBA JAYA	2071	1018	85	950	18	7	11	1023	2	85	961	1018	2			85	966
16	SHAH ALAM S 19/32-19/50	2901	2250	167	446	38	19	19	2265	4	167	465	2251	2	1	1	167	479
17	SHAH ALAM S 24	899	688	89	104	18	13	5	698	3	89	109	688	2	1	1	89	118
18	SHAH ALAM S 18 BARAT 1	2902	2229	110	534	29	13	16	2238	4	110	550	2229	1	1		110	561
19	SHAH ALAM S 18 TIMUR	3220	2469	232	476	43	23	20	2483	9	232	496	2469	3	4	1	232	511
20	SHAH ALAM S 18 BARAT 2	2660	2098	130	410	22	15	7	2107	6	130	417	2100	4			130	426
