kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	SEMADOH	735	3	6		726	726		10	718	6	1	3	6	1	719	6	
2	BERIWAN	327	7	2		318	318		3	322	2		7	2	2	314	2	
3	MALIGAN	669	14	16		639	639		18	635	16		14	28	1	610	16	
4	TRUSAN	322	27	179		116	116		28	115	179		27	8	2	106	179	
5	SUKANG	586	11	3		572	572		9	574	3		11	21	3	548	3	
6	LUPENG	228	1			227	227		3	225			1	3		224		
7	BA`KELALAN	627	1	5		621	621		6	616	5		1	19		602	5	
8	TEMAROP	229	2	10		217	217		5	214	10		2	4		213	10	
9	SUANG	453	2	3		448	448		10	440	3		2	12	1	435	3	
10	TALIS	328	3	6		319	318	1	2	319	6	1	3	15	2	301	6	1
11	LAPADAN	217	1			216	216		6	211			1	4	1	211		
12	TENGOA	290	8	1		281	281		4	285	1		8	6	3	272	1	
13	TUMA	1074	35	57		982	981	1	48	968	57	1	35	37	9	935	57	1
14	PENGALEH	291	6	7		278	278		9	275	7		6	12		266	7	
15	SIANG	510	16	39		455	455		13	458	39		16	78	2	375	39	
16	PANGI	299	226	8		65	64	1	230	60	8	1	226	3		61	8	1
17	BATU TIGA	129	4	3		122	122		5	121	3		4	11	1	110	3	
18	LAMPAKI	248	12	2		234	234		8	238	2		12	34	2	198	2	
19	MUNCU	264	22	1		241	241		8	255	1		22	58		183	1	
20	RANCHANGAN	325	34	17		274	271	3	36	269	17	3	34	12		259	17	3
