kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN PANDAN INDAH 5/...TMN PANDAN INDAH	3464	1235	1724	448	57	35	22	1251	19	1724	470	1242	5	3	2	1724	488
2	JLN MAJU 1/.../TMN LEMBAH MAJU	1488	179	1208	76	25	13	12	185	7	1208	88	179	3	1		1208	97
3	R/PANGSA/APT TULIP TMN LEMBAH MAJU	227	91	105	23	8	5	3	96		105	26	91	1			105	30
4	JLN MAJU 2/.../TMN LEMBAH MAJU	591	64	498	11	18	11	7	75		498	18	64	1			498	28
5	JLN MAJU 3/../TMN LEMBAH	165	8	151	3	3		3	8		151	6	8				151	6
6	INAI APARTMENT BLK B	31	25	1	3	2	1	1	26		1	4	25				1	5
7	INAI APARTMENT BLK C	2	1	1		0			1		1		1				1	
8	INAI APARTMENT BLK D	7	2	2	2	1		1	2		2	3	2				2	3
9	INAI APARTMENT BLK E	5	4	1		0			4		1		4				1	
10	INAI APARTMENT BLK F	7	7			0			7				7					
11	INAI APARTMENT BLK H	13	10	2		1		1	10		2	1	10				2	1
12	FRESIA APARTMENT	5	1	4		0			1		4		1				4	
