kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BT 1 JLN TAMPOI	88	16	70	2	0			16		70	2	16				70	2
2	JLN PADI MALINJA	191	151	31	8	1	1		152		31	8	152				31	8
3	JLN PADI MALINJA 13	127	121	4	1	1		1	121		4	2	121				4	2
4	JLN PADI MALINJA 1	285	235	22	22	6	3	3	238		22	25	236				22	27
5	JLN PADI MALINJA 3	203	181	11	8	3		3	181		11	11	181				11	11
6	JLN PADI MALINJA 4	69	60	5	3	1	1		61		5	3	61				5	3
7	JLN PADI MALINJA 6	48	43	1	2	2		2	43		1	4	43				1	4
8	JLN PADI MALINJA 7	210	208		1	1		1	208			2	208					2
9	JLN PADI MALINJA 11	154	144	7	3	0			144		7	3	144				7	3
10	JLN PADI MALINJA 12	133	130	2	1	0			130		2	1	130				2	1
11	JLN PADI MALINJA 14	76	60	9	7	0			60		9	7	60				9	7
12	JLN PADI MALINJA 2	195	151	28	16	0			151		28	16	151				28	16
13	JLN PADI MALINJA 8	85	81		4	0			81			4	81					4
14	JLN PADI MALINJA 9	29	27	2		0			27		2		27				2	
15	JLN PADI RIA 16	84	69	12	3	0			69		12	3	69				12	3
16	JLN PADI RIA 17	117	109	5	2	1		1	108	1	5	3	109				5	3
17	JLN PADI RIA 18	182	167	5	8	2		2	167		5	10	167				5	10
18	JLN PADI RIA 19	88	87	1		0			87		1		87				1	
19	JLN PADI RIA 14	16	14	2		0			14		2		14				2	
20	JLN PADI RIA 15	103	91	7	5	0			91		7	5	91				7	5
21	JLN PADI RIA 2	101	94	3	4	0			94		3	4	94				3	4
22	JLN PADI RIA 3	45	42	2	1	0			42		2	1	42				2	1
23	JLN PADI RIA 4	47	41	3	3	0			41		3	3	41				3	3
24	JLN PADI RIA 5	48	46	2		0			46		2		46				2	
25	JLN PADI RIA 6	42	37	5		0			37		5		37				5	
26	JLN PADI RIA 7	59	58		1	0			58			1	58					1
27	JLN PADI MALINJA 17	1	1			0			1				1					
28	JLN PADI RIA 9	42	42			0			42				42					
29	JLN PADI RIA 13	12	8	3	1	0			8		3	1	8				3	1
30	JLN PADI RIA 10	43	40	1	1	1	1		40	1	1	1	40				1	2
31	JLN PADI RIA 11	29	28		1	0			28			1	28					1
32	JLN PADI RIA 12	61	51	8	1	1	1		52		8	1	51				8	2
33	JLN PADI RIA 8	21	17	4		0			17		4		17				4	
34	JLN PADI RIA	2	1			1	1		2				1					1
35	BLOK M, N, P PANGSAPURI TITIWANGSA BBU	74	70		4	0			70			4	70					4
36	BLOK C, D, E, F PANGSAPURI TITIWANGSA BBU	101	83	3	8	7	4	3	86	1	3	11	85				3	13
37	BLOK G, H, J, K, L PANGSAPURI TITIWANGSA BBU	66	50	6	10	0			50		6	10	50				6	10
38	RUMAH PANGSA A-E, JLN PADI EMAS 5, BBU	63	46	8	9	0			46		8	9	46				8	9
801	PENGUNDI TIDAK HADIR	7	6	1		0			6		1		6				1	
