kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN BT 6	27	24	3		0			24		3		24				3	
2	BT 5 JLN KLUANG	64	54	7	3	0			54		7	3	54				7	3
3	BT 6 1/2 JLN KLUANG	84	46	32	6	0			46		32	6	46				32	6
4	INST HAIWAN	191	153	2	31	5		5	153		2	36	153				2	36
5	KG MELAYU BT 9	322	318			4		4	318			4	318					4
6	JLN BUNGA RAYA 5 TMN SRI LALANG	170	163	3	4	0			162	1	3	4	163				3	4
7	JLN BUNGA RAYA 7 TMN SRI LALANG	110	90	17	3	0			90		17	3	90				17	3
8	JLN BUNGA RAYA 10 TMN SRI LALANG	102	94	8		0			94		8		94				8	
9	JLN BUNGA RAYA 13 TMN SRI LALANG	136	121	2	12	1	1		122		2	12	122				2	12
10	JLN BUNGA RAYA 1, TMN SRI LALANG	61	58	3		0			58		3		58				3	
11	JLN BUNGA RAYA 2, TMN SRI LALANG	55	54	1		0			54		1		54				1	
12	JLN BUNGA RAYA 3, TMN SRI LALANG	79	79			0			79				79					
13	JLN BUNGA RAYA 4, TMN SRI LALANG	62	55	6		1		1	55		6	1	55				6	1
14	JLN BUNGA RAYA 6, TMN SRI LALANG	59	56	3		0			56		3		56				3	
15	JLN BUNGA RAYA 8, TMN SRI LALANG	48	37	7	3	1	1		38		7	3	37		1		7	3
16	JLN BUNGA RAYA 9, TMN SRI LALANG	54	50		2	2		2	50			4	50					4
17	JLN BUNGA RAYA 11, TMN SRI LALANG	30	24	4	2	0			24		4	2	24				4	2
18	JLN BUNGA RAYA 15, TMN SRI LALANG	84	71	13		0			71		13		71				13	
19	KG. SRI LALANG	55	41	10	3	1		1	41		10	4	41				10	4
20	KG. SRI BONGSU	40	39			1		1	39			1	39					1
21	TMN SRI LALANG INDAH	19	12	7		0			12		7		12				7	
22	LDG SEMBRONG	48	34	14		0			34		14		34				14	
