kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BAGAN LALANG MK 14	2077	42	2010	24	1	1		41	2	2010	24	42				2010	25
2	PAYA TERBAKAR MK 14	101	13	58	29	1		1	13		58	30	13				58	30
3	SUNGAI PUYU MK 14	710	8	681	19	2		2	8		681	21	8				681	21
4	TMN CENGAL	109		107	1	1	1			1	107	1					107	2
5	KAMPONG SIMPAH MK 14(2)	10		8	2	0					8	2					8	2
6	LORONG CHENGAL SATU	50		49	1	0					49	1					49	1
7	LORONG CHENGAL DUA	83		83		0					83						83	
8	JALAN CHENGAL	95		95		0					95						95	
9	LORONG KEMPAS	74	1	73		0			1		73		1				73	
10	LORONG KEMPAS 2	21		21		0					21						21	
11	LORONG CHENGAL TIGA	20		20		0					20						20	
12	TMN DEDAP	495		491	4	0					491	4					491	4
13	TMN SEGEMAL	473	2	449	22	0			2		449	22	2				449	22
14	JLN BAGAN LALANG JAYA	27		25	2	0					25	2					25	2
15	JLN PULAI	19		19		0					19						19	
16	JALAN SAGA	20		20		0					20						20	
17	LORONG SAGA	22		22		0					22						22	
18	TMN BAIDURI	232	1	231		0			1		231		1				231	
19	TAMAN TERATAI INDAH	151		151		0					151						151	
20	TMN MESRA INDAH	99		97	1	1	1			1	97	1					97	2
21	TMN CEMPAKA SARI	79		79		0					79						79	
22	TMN KENCANA	120		118		2		2			118	2					118	2
