kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN DATO HAMZAH	1	1			0			1				1					
2	JLN KELANG	212	120	63	29	0			120		63	29	120				63	29
3	JLN KERETA API LAMA	49	30	2	14	3		3	30		2	17	30				2	17
4	JLN SEMARAK	12	6	4	2	0			6		4	2	6				4	2
5	LRG TERATAI	490	293	41	156	0			293		41	156	293				41	156
6	PROJEK BARAT LAUT	53	48	2	3	0			48		2	3	48				2	3
7	KG TELUK PIAI	327	228	4	91	4		4	228		4	95	228				4	95
8	TMN BENTARA	39	4		35	0			4			35	4					35
9	TMN DESIRAN MELAWATI	187	133	21	33	0			133		21	33	133				21	33
10	TMN KUALA SELANGOR JAYA	87	50	3	33	1		1	50		3	34	50				3	34
11	TMN KUALA SELANGOR UTAMA	212	106	6	100	0			105	1	6	100	106				6	100
12	TMN / R/M TELUK PIAI	128	82	8	38	0			82		8	38	82				8	38
