kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN SIBUGA	1439	67	1166	4	202	177	25	193	51	1166	29	67	2			1166	204
2	BATU 3 JALAN SIBUGA	17	2	11		4	4		6		11		2				11	4
3	BATU 4 JALAN SIBUGA	19		16		3	3		2	1	16						16	3
4	BATU 5 JALAN SIBUGA	194	13	129		52	46	6	44	15	129	6	13	1			129	51
5	BATU 6 JALAN SIBUGA	143	5	115	1	22	20	2	15	10	115	3	5	2			115	21
6	BATU 7 JALAN SIBUGA	71	3	51		17	16	1	17	2	51	1	3	1			51	16
7	BATU 8 JALAN SIBUGA	145	7	100		38	33	5	31	9	100	5	7	1			100	37
8	BATU 10 JALAN SIBUGA	18	3	14		1		1	2	1	14	1	3				14	1
9	TAMAN MAWAR	2586	422	1260	5	899	796	103	1062	156	1260	108	422	13	1	1	1260	889
10	TAMAN SIBUGA	541	8	481	3	49	46	3	30	24	481	6	8				481	52
