kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KUALA KANGSAR ROAD	1087	80	875	129	3	2	1	79	3	875	130	80	1	1		875	130
2	HOCK AUN AVENUE	27	4	16	7	0			4		16	7	4				16	7
3	HOCK AUN LANE	19	4	12	3	0			4		12	3	4				12	3
4	JALAN HOCK AUN	52	8	35	9	0			8		35	9	8				35	9
5	HOCK AUN DRIVE	43		34	9	0					34	9					34	9
6	JLN PASU BUNGA PUBLIC PARK	21	2	18	1	0			2		18	1	2				18	1
7	JALAN TAMAN SATU PUBLIC PARK	23		14	8	1		1			14	9					14	9
8	JALAN TAMAN 2 PUBLIC PARK	20		20		0					20						20	
9	JLN PELANGI KUNING (TAMAN MILEE)	56	3	44	9	0			3		44	9	3				44	9
10	TAMAN PELANGI	70	2	50	18	0			2		50	18	2				50	18
11	JLN PELANGI PUTEH(TAMAN MILEE)	31		28	3	0					28	3					28	3
12	JALAN PELANGI BIRU	21	1	11	9	0			1		11	9	1				11	9
13	REGAT HOCK AUN	8	1	5	2	0			1		5	2	1				5	2
14	JLN TAMAN DUA (TAMAN PELANGI)	8		6	2	0					6	2					6	2
15	TAMAN MALAYSIA	49	4	18	27	0			4		18	27	4				18	27
16	PERSIARAN GURAP OFF JALAN KUALA KANGSAR	24	7	13	4	0			7		13	4	7				13	4
17	KG GURAP	4		4		0					4						4	
18	LORONG GURAP	9	2	6	1	0			2		6	1	2				6	1
19	TAMAN HOCK AUN	27	3	7	17	0			3		7	17	3				7	17
20	KG HOCK AUN	26			26	0						26						26
21	TAMAN SIN LOCK	149	13	77	52	7	1	6	13	1	77	58	13	1			77	58
22	REGAT SIN LOK	7	1	3	3	0			1		3	3	1				3	3
23	REGAT KUALA KANGSAR	46	9	24	12	1		1	9		24	13	9				24	13
24	TINGKAT SIN LOK	7	2	3	2	0			2		3	2	2				3	2
25	JALAN SIN LOCK	44	2	26	15	1		1	2		26	16	2				26	16
26	SOLOK SIN LOK	13		10	3	0					10	3					10	3
27	LEBOH RAYA SIN LOCK	69	4	43	19	3		3	4		43	22	4				43	22
28	TAMAN KIM SENG	1		1		0					1						1	
29	HALAMAN LANG MEWAH	9		9		0					9						9	
30	JALAN SABAH	15	1	9	4	1		1	1		9	5	1				9	5
31	JALAN SARAWAK	13	3	6	4	0			3		6	4	3				6	4
32	JALAN SINGAPURA	3	1	1	1	0			1		1	1	1				1	1
33	LORONG KUALA KANGSAR	11	4	5	2	0			4		5	2	4				5	2
34	REGAT LABROOY	22	5	14	3	0			5		14	3	5				14	3
35	SOLOK LABROOY	13		7	5	1		1			7	6					7	6
36	TMN LANG INDAH	10		10		0					10						10	
