kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG SENDAYAN	691	550	51	67	23	18	5	565	3	51	72	552		4		51	84
2	SENDAYAN	2636	2052	170	383	31	8	23	2053	7	170	406	2053	1			170	412
3	TAMAN KELAB TUANKU	1525	845	29	637	14	3	11	845	3	29	648	847				29	649
4	KAMPONG MAMBAU	547	297	90	146	14	5	9	299	3	90	155	297				90	160
5	KAMPONG BEMBAN	554	506	8	39	1	1		507		8	39	507				8	39
6	KUALA SAWAH	2555	1059	866	604	26	6	20	1056	9	866	624	1060	2			866	627
7	KAMPONG SRI LALANG	1293	879	211	196	7	2	5	880	1	211	201	880				211	202
8	KAMPONG SEGA	1176	1011	107	51	7	3	4	1012	2	107	55	1012	2			107	55
9	PEKAN SAGGA	676	93	120	461	2	1	1	93	1	120	462	93				120	463
10	RANTAU	2638	1063	910	644	21	5	16	1062	6	910	660	1064	2	1		910	661
11	LINSUM	1349	563	92	680	14	4	10	563	4	92	690	563	1			92	693
12	KAMPONG SILIAU	1185	682	87	410	6	1	5	681	2	87	415	682				87	416
13	ANGSA EMAS	1577	839	208	504	26	10	16	848	1	208	520	842	3			208	524
14	BANDAR EKAR	2070	384	899	765	22	8	14	389	3	899	779	385	3			899	783
