kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	AYER DENAK	291	2	3	4	282	282		35	249	3	4	2	1			3	285
2	KAMPONG BATU TUJOH	1303	1216	5	54	28	24	4	1222	18	5	58	1216		1		5	81
3	LADANG LEMBAH KINTA	958	330	255	367	6	4	2	328	6	255	369	330				255	373
4	KAMPONG CHENDERONG	3737	799	2193	724	21	8	13	799	8	2193	737	799	2	2		2193	741
5	KAMPONG AYER MATI	4031	3303	314	379	35	20	15	3306	17	314	394	3304				314	413
6	CHANGKAT TUALANG	543	531	3	9	0			528	3	3	9	531				3	9
7	LADANG KINTA KELLAS	205	20	3	181	1		1	20		3	182	20				3	182
8	LADANG KOTA BHARU	256	36	3	217	0			36		3	217	36				3	217
9	KOTA BHARU	1078	921	95	59	3	3		920	4	95	59	922				95	61
10	CHANGKAT BHARU	716	669	24	18	5	1	4	666	4	24	22	669				24	23
11	TUALANG SEKAH	3344	2466	715	152	11	6	5	2466	6	715	157	2467				715	162
12	KUALA DIPANG	1809	1763	7	33	6	5	1	1760	8	7	34	1764	2			7	36
13	JERAM SELATAN	356	4	350	1	1		1	3	1	350	2	4				350	2
14	JERAM TIMOR	1264	46	1210	1	7	3	4	47	2	1210	5	46	3			1210	5
15	JERAM BARAT	417	4	409	4	0			4		409	4	4				409	4
16	KAMPONG PISANG	1135	921	202	8	4	1	3	917	5	202	11	921				202	12
17	GUNONG MESAH	2057	1943	8	89	17	9	8	1945	7	8	97	1944	2			8	103
18	SUNGAI SIPUT SELATAN	353	18	327	3	5	5		18	5	327	3	18				327	8
19	KAMPONG SAHUM	1060	509	5	5	541	539	2	525	523	5	7	509				5	546
