kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG RAHMAT	2318	2308	1	1	8	3	5	2305	6	1	6	2308		2		1	7
2	GONG TERAP	2085	2076			9	4	5	2077	3		5	2076					9
3	BUKIT PUTERA	669	669			0			668	1			669					
4	CHALOK BARAT	2613	2606		3	4	3	1	2605	4		4	2606	2				5
5	LANGKAP	2002	1993		1	8		8	1988	5		9	1993					9
6	PENGKALAN MERBAU	1066	1056			10	2	8	1056	2		8	1056					10
7	SUNGAI BARI	663	657	3		3	2	1	656	3	3	1	657				3	3
8	JELAPANG	920	915	1		4	1	3	916		1	3	915				1	4
9	SUNGAI TONG	1900	1885	1		14	5	9	1885	5	1	9	1885	2			1	12
10	PELUNG	819	814	1		4		4	811	3	1	4	814				1	4
11	KAMPUNG BUKIT	1190	1172	1		17	3	14	1173	2	1	14	1172				1	17
12	BUKIT MUNDUK	919	918			1	1		919				918					1
13	CHALOK KEDAI	1132	1127			5		5	1124	3		5	1127					5
