kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEMANIS 1	2599	2585	3	6	5	1	4	2585	1	3	10	2585				3	11
2	PEMANIS 2	2133	2127		2	4	2	2	2129			4	2128					5
3	BUMBUN	1040	981	33	6	20	1	19	980	2	33	25	982				33	25
4	SULIR	1024	809	115	11	89	1	88	807	3	115	99	809		1		115	99
5	PEKAN JABI	2926	691	2101	84	50	5	45	691	5	2101	129	691	1			2101	133
6	TAHANG RIMAU	1611	613	870	118	10	5	5	616	2	870	123	613	5			870	123
7	JALAN BULOH KASAP	637	156	342	137	2		2	156		342	139	156				342	139
8	KAMPONG MENGKUDU	722	362	344	13	3		3	361	1	344	16	362				344	16
9	KAMPONG TENGAH	1812	361	1409	26	16	3	13	360	4	1409	39	361	1			1409	41
10	FELDA MEDOI	1494	1485	3		6	2	4	1485	2	3	4	1485				3	6
11	KAMPONG JAWA	4119	2881	1150	65	23	3	20	2882	2	1150	85	2882		1		1150	86
12	GUBAH	1500	916	432	143	9	4	5	919	1	432	148	916	3	1		432	148
13	KAMPONG ABDULLAH SELATAN	697	17	651	27	2		2	17		651	29	17				651	29
