kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JALAN ISTANA LARUT	36	16	14	6	0			16		14	6	16				14	6
2	TMN PENGLY	36	2	22	12	0			2		22	12	2				22	12
3	TAMAN SURIA	247	91	145	6	5	2	3	92	1	145	9	91				145	11
4	TAMAN SURIA PERMAI	179	58	111	9	1	1		59		111	9	59				111	9
5	BARRACK ROAD	52	3	44	4	1		1	3		44	5	3				44	5
6	CHURCH ROAD	13		6	7	0					6	7					6	7
7	JALAN SOLDADU	11	8	3		0			8		3		8				3	
8	MAIN ROAD	7	4	3		0			4		3		4				3	
9	MUSEUM LANE	15	9	1	5	0			9		1	5	9				1	5
10	MUSEUM ROAD	48	17	20	11	0			17		20	11	17				20	11
11	NEW CLUB ROAD	5	1		4	0			1			4	1					4
12	OLD CLUB ROAD	2	1	1		0			1		1		1				1	
13	OLD KAMUNTING ROAD	81	48	18	14	1		1	48		18	15	48				18	15
14	OLD QUARRY ROAD/KUARTERS PENJARA	188	171	3	14	0			171		3	14	171				3	14
15	POLICE BARRACK	76	70	2	2	2	2		72		2	2	71				2	3
16	RACE COURSE ROAD	53	22	19	12	0			22		19	12	22				19	12
17	SWETTENHAM ROAD	49	10	32	6	1	1		11		32	6	10				32	7
18	WALKER ROAD	27	16	3	5	3	1	2	16	1	3	7	16	1			3	7
19	WATERFALL RD	5	2	1	2	0			2		1	2	2				1	2
20	LORONG SATU TAMAN LAKE VIEW	46	2	42	2	0			2		42	2	2				42	2
21	LORONG LIMA TAMAN LAKE VIEW	53	3	50		0			3		50		3				50	
22	TAMAN LAKE VIEW	1226	201	935	80	10	1	9	202		935	89	201				935	90
23	TAMAN TEMENGGONG	82	6	66	9	1		1	6		66	10	6				66	10
24	TAMAN TASIK INDAH	166	34	103	28	1		1	34		103	29	34				103	29
25	TAMAN PENGLY	7	1	5	1	0			1		5	1	1				5	1
26	TMN TAIPING VILLA	15		15		0					15						15	
27	VISTA HILL TAIPING	22	2	18	2	0			2		18	2	2				18	2
28	TMN SURIA DAMAI	7	1	6		0			1		6		1				6	
400	9 RENJER DIRAJA	598	354	4	13	227	214	13	385	183	4	26	359	111	35	2	4	87
702	IPD LARUT MATANG & SELAMA	493	410	11	43	29	26	3	415	21	11	46	413	8	2		11	59
801	PENGUNDI TIDAK HADIR	3	2	1		0			2		1		2				1	
