kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG TUN H S LEE	55	3	42	10	0			3		42	10	3				42	10
2	SENTUL PASAR RUMAH KERETAPI	412	127	49	233	3		3	127		49	236	127				49	236
3	MASJID HIDAYAH SENTUL PASAR	5	5			0			5				5					
4	JLN TANAH LAPANG	210	18	64	127	1		1	18		64	128	18				64	128
5	JLN SENTUL MURNI	86	21	52	8	5	1	4	22		52	12	21				52	13
6	JLN SENTUL PERMAI	108	2	88	16	2		2	2		88	18	2				88	18
7	JLN PUSING	81	23	8	48	2		2	23		8	50	23				8	50
8	RUMAH PANGSA SENTUL PASAR	2713	1508	407	752	46	10	36	1514	4	407	788	1511	1	2		407	792
9	CONVENT SENTUL PASAR	7		6		1		1			6	1					6	1
10	SENTUL RAYA	17	2	11	4	0			2		11	4	2				11	4
11	MUTIARA SENTUL	75	25	13	34	3		3	25		13	37	25				13	37
12	KG CHEMPEDAK	888	761	41	55	31	2	29	762	1	41	84	762				41	85
13	JALAN 6	22	9		13	0			9			13	9					13
14	JALAN 7	31	15	3	13	0			15		3	13	15				3	13
