kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPONG BELUKAR	160	156	1		3	1	2	157		1	2	156		1		1	2
2	GATE MATA AYER	210	181	24	2	3	1	2	181	1	24	4	181				24	5
3	TAMAN BUNGA SELASIH	51	43	8		0			43		8		43				8	
4	HUTAN TEMIN	350	342	6	1	1		1	342		6	2	342				6	2
5	KAMPONG BHARU	49	49			0			47	2			49					
6	KAMPONG ORAN	208	205	2		1		1	204	1	2	1	205				2	1
7	KAMPONG KERSEK	296	276	14	3	3	1	2	274	3	14	5	277				14	5
8	POKOK PETAI	116	83	28	3	2		2	83		28	5	83				28	5
9	HUTAN LEMBAH	275	274	1		0			274		1		274				1	
10	BEREK POLIS MATA AIR	13	13			0			13				13					
11	KAMPUNG BATU 3	57	54	1	2	0			54		1	2	54				1	2
12	TAMAN PERMATA	3	3			0			3				3					
701	BALAI POLIS MATA AYER	34	31			3	3		30	4			31	1				2
