kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LDG KUANG	9	6	3		0			6		3		6				3	
2	RUMAH MURAH KUANG	199	113	42	31	13		13	113		42	44	113				42	44
3	LADANG BRISTOL BAHAGIAN 1	90	3	1	86	0			3		1	86	3				1	86
4	LADANG BRISTOL BAHAGIAN 2	33	2	3	28	0			2		3	28	2				3	28
5	LADANG HUTAN SIMPANG	7	2	4	1	0			2		4	1	2				4	1
6	KAMPONG CHETTY	3			3	0						3						3
7	JALAN KUNDANG	85	11	35	39	0			11		35	39	11				35	39
8	JALAN PASAR KUANG	15	4	5	6	0			4		5	6	4				5	6
9	KAMPONG BAHRU KUANG	431	18	388	25	0			18		388	25	18				388	25
10	BAREK POLIS	9	9			0			9				9					
11	RUMAH2 PEKERJA J K R BUROH	13	9		4	0			9			4	9					4
12	RUMAH2 PEKERJA KERETAPI KUANG	20	8		12	0			8			12	8					12
13	JALAN SETESEN	67	3	46	18	0			3		46	18	3				46	18
14	KAMPONG KAUM ASLI	256	9	2	1	244	244		105	148	2	1	9	1	1		2	243
15	KAMPUNG BUNGA RAYA	441	3	27	407	4	4		3	4	27	407	3				27	411
16	LDG BKT LAGONG	71	12	3	49	7	7		14	5	3	49	12	1			3	55
17	LORONG LAILI	13	9		4	0			9			4	9					4
701	BALAI POLIS KUANG	15	13			2	2		13	2			13	1		1		
