kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BUKIT PALONG	680	13	443	224	0			13		443	224	13				443	224
2	TMN INDAH JAYA	423	21	168	229	5	1	4	22		168	233	21				168	234
3	TMN TUN SAMBANTHAN	103	7	56	40	0			7		56	40	7				56	40
4	TMN SRI LUKUT	210	62	82	65	1	1		63		82	65	63				82	65
5	TAMAN PERINDUSTRIAN LUKUT INDAH	56	4	29	22	1		1	4		29	23	4				29	23
6	D AMBANG KOTA LUKUT	154	111	6	33	4	3	1	112	2	6	34	112				6	36
7	TAMAN SRI AMAN	137	29	62	43	3		3	29		62	46	29				62	46
8	TAMAN ASTANA HARMONI	17	9	2	5	1		1	9		2	6	9				2	6
10	TAMAN VISTA JAYA	12	11		1	0			11			1	11					1
11	TAMAN D PINGGIRAN KOTA	3	1		2	0			1			2	1					2
13	KAMPUNG KEBUN JIMAH	7		3	4	0					3	4					3	4
14	TMN PERMAI PARK	1		1		0					1						1	
801	PENGUNDI TIDAK HADIR	2		2		0					2						2	
