kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KG BAGAN SENA	455	444	2	8	1		1	443	1	2	9	444				2	9
2	KG BUKIT CHEMPEDAK	171	169		1	1		1	169			2	169					2
3	KG JUBAI	521	517	1	3	0			517		1	3	517				1	3
4	KG LABU BESAR	392	322	14	56	0			321	1	14	56	322				14	56
5	LADANG KG JUBAI	48	48			0			47	1			48					
6	TAMAN SENA	459	327	4	128	0			327		4	128	327				4	128
7	PERUMAHAN KEDA BAGAN SENA	345	341		4	0			341			4	341					4
8	RUMAH MURAH LABU BESAR	88	28	3	57	0			28		3	57	28				3	57
9	KG KUALA DAHAN	22	22			0			22				22					
701	PONDOK POLIS LABU BESAR	1	1			0			1				1					
