kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KOMPOK G PARIT 4	50	39		11	0			39			11	39					11
2	KOMPOK G SUNGAI BURONG	14	14			0			14				14					
3	KOMPOK H SUNGAI BURONG	6	6			0			6				6					
4	KOMPOK H PARIT 3 SUNGAI BURONG	22	22			0			22				22					
5	KOMPOK A TALI AYER 3 SEKINCHAN	8	7		1	0			7			1	7					1
6	KOMPOK A PARIT 4 SUNGAI BURONG	18	17		1	0			17			1	17					1
7	KOMPOK H TALI AYER 3 SG BURONG	9	9			0			9				9					
8	PARIT 4 SUNGAI BURONG	942	659		274	9	2	7	661			281	659					283
9	TALI AYER 3 SUNGAI BURONG	605	577		23	5		5	576	1		28	577					28
10	KG TANJUNG KARANG	55	54	1		0			54		1		54				1	
