kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KAMPUNG BATU LAPAN	920	913	1	3	3	3		915	1	1	3	913				1	6
2	TANJONG PARI	1320	1313	2	1	4	2	2	1312	3	2	3	1313				2	5
3	KAMPUNG WENG	1412	1406	3	1	2	2		1408		3	1	1406	1	1		3	1
4	KAMPUNG SURAU	2257	2252	1	1	3		3	2249	3	1	4	2252				1	4
5	KAMPUNG LEGONG	562	451			111	111		519	43			451					111
6	KAMPUNG LALANG	1871	1676	167	8	20	16	4	1683	9	167	12	1677				167	27
7	KAMPUNG LUAR	1265	1260		1	4	2	2	1257	5		3	1260					5
8	KAMPUNG BANDAR	1933	1917	9	5	2	2		1913	6	9	5	1917	1			9	6
9	TANDOP	1434	1425	1	1	7	1	6	1424	2	1	7	1425				1	8
10	BONGOR MESJID	1451	1431	14	2	4	2	2	1424	9	14	4	1432	1			14	4
11	BONGOR SEKOLAH	1066	1064			2		2	1062	2		2	1064					2
12	KAMPUNG HAJI ABBAS	1143	1096	25	15	7	2	5	1094	4	25	20	1098				25	20
13	RAMBONG BALING	898	895	2		1		1	894	1	2	1	895				2	1
14	BATU 7 JALAN KROH	924	911	3	3	7	2	5	911	2	3	8	911				3	10
15	SIMPANG EMPAT	1096	373	111	43	569	116	453	374	115	111	496	374				111	611
16	PEKAN BALING	1506	705	619	87	95	8	87	703	10	619	174	705		2		619	180
17	BUKIT BALING	726	536	128	18	44	6	38	536	6	128	56	536			1	128	61
18	SEBRANG BALING	1269	1126	77	57	9	3	6	1127	2	77	63	1126				77	66
19	DALAM WANG	1474	1470			4	2	2	1469	3		2	1470	1				3
20	PEKAN PULAI	2101	1867	204	20	10	5	5	1864	8	204	25	1868	1			204	28
21	POKOK SENA	2419	2261	97	28	33	18	15	2265	14	97	43	2264	2	4		97	52
22	TELOK TEDURI	1021	1021			0			1018	3			1021					
23	SERA MESJID	977	971	2	1	3	3		972	2	2	1	971				2	4
24	TELOK SERA	1109	1104	4		1		1	1104		4	1	1104				4	1
25	KAMPUNG TIAK	1759	1757		1	1	1		1754	4		1	1757					2
26	BENDANG PADANG	1059	1058			1	1		1055	4			1058					1
27	KUALA KUANG	1667	1665		2	0			1659	6		2	1665					2
28	KAMPUNG IBOI	2346	2340	1	1	4	2	2	2338	4	1	3	2340		1		1	4
