kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LADANG BUKIT BENUT	488	257	32	167	32		32	256	1	32	199	257				32	199
2	LADANG CORONATION	3475	1115	1537	810	13	7	6	1114	8	1537	816	1116	3			1537	819
3	PEKAN SRI LALANG BARAT	1767	394	1344	28	1	1		395		1344	28	395				1344	28
4	PEKAN SRI LALANG TIMOR	1498	354	1085	56	3	1	2	354	1	1085	58	354	1			1085	58
5	LADANG MENGKIBOL	4127	1498	1231	1368	30	10	20	1505	3	1231	1388	1499	1	5		1231	1391
6	MENGKIBOL BARAT	5553	2687	2064	770	32	8	24	2687	8	2064	794	2687		2		2064	800
7	MENGKIBOL TIMOR	4995	1105	2831	1030	29	10	19	1112	2	2831	1050	1107	3	1		2831	1053
8	TAMAN KURNIA	1384	122	1216	43	3		3	122		1216	46	122				1216	46
9	BAKAR SAMPAH	1970	85	1852	29	4	1	3	83	3	1852	32	85			1	1852	32
10	LAMBAK	1146	61	1011	73	1		1	61		1011	74	61				1011	74
11	YAP TAU SAH	3757	801	2799	140	17	4	13	797	8	2799	153	801	1			2799	156
12	YAP TAU SAH TIMOR	1267	20	1235	10	2		2	20		1235	12	20				1235	12
13	JALAN MERSING	2791	304	2370	105	12		12	303	1	2370	117	304				2370	117
14	JALAN JOHOR TENGGARA	4472	1817	2427	191	37	15	22	1829	3	2427	213	1818	2		2	2427	223
15	KLUANG LAYANG	486	85	103	293	5	4	1	86	3	103	294	85	3			103	295
16	LADANG LAMBAK	722	178	75	466	3	2	1	179	1	75	467	178	1			75	468
17	LADANG ELAEIS	173	29	51	93	0			29		51	93	29				51	93
18	KAMPUNG GUNUNG LAMBAK	1738	388	1305	33	12	1	11	387	2	1305	44	388				1305	45
19	TAMAN MEGAH	2388	704	1450	211	23	5	18	706	3	1450	229	704		1	1	1450	232
20	KAMPONG PAYA TIMOR	1251	80	1160	5	6		6	80		1160	11	80				1160	11
21	KAMPONG PAYA BARAT	1252	20	1223	8	1	1		21		1223	8	20				1223	9
22	KAMPONG MELAYU TIMOR	1665	289	1284	78	14	4	10	290	3	1284	88	289		1		1284	91
