kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	CHINTA MATA	1619	509	169	5	936	884	52	875	518	169	57	511		4	1	169	934
2	SAPONG	1296	234	130		932	902	30	467	669	130	30	234	5		2	130	925
3	MANSASOH	674	13	13	1	647	638	9	76	575	13	10	13	1		1	13	646
4	ENUBAI	914	43	58		813	807	6	165	685	58	6	43	17			58	796
5	PAAL	2025	73	380	2	1570	1547	23	251	1368	380	26	73	13		3	380	1556
6	BARU JUMPA	881	28	14	4	835	810	25	77	761	14	29	28		2	6	14	831
7	KEMABONG	3053	70	69		2914	2888	26	255	2703	69	26	70	4		5	69	2905
8	TOMANI	2637	24	5		2608	2592	16	173	2443	5	16	24	9	1	3	5	2595
9	RUNDUM	204	3			201	201		11	193			3					201
10	KAPULU	144	3	1		140	140		14	129	1		3				1	140
11	KATUBOH	130	3			127	127		5	125			3					127
12	ULU TOMANI	1609	20	3		1586	1581	5	56	1545	3	5	21			2	3	1583
