kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BATIN	919	822	89	4	4	2	2	823	1	89	6	823	1			89	6
2	KG JERAGAN	36	14	22		0			14		22		14				22	
3	HUTAN BETUT	260	260			0			260				260					
4	TAMAN SERI INDAH LENCONG BARAT	688	461	215	6	6	2	4	463		215	10	461				215	12
5	KG MERGONG HILIR	57	55	2		0			55		2		55				2	
6	TAMAN MERGONG JAYA	403	207	186	5	5	3	2	208	2	186	7	207				186	10
7	TAMAN MERGONG JAYA FASA 1	137	117	19		1	1		118		19		117				19	1
8	TAMAN MERGONG JAYA FASA 2	183	126	55	2	0			126		55	2	126				55	2
9	TAMAN SERI IMPIAN	310	81	196	29	4	1	3	82		196	32	81				196	33
10	TAMAN TIMAH	25	1	24		0			1		24		1				24	
11	RUMAH PANGSA KG BATIN	177	164	5	8	0			164		5	8	164				5	8
12	TAMAN BARAT ALOR SETAR	44	4	40		0			4		40		4				40	
