kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	PEKAN TANJUNG MINYAK	271	101	161	7	2		2	101		161	9	101				161	9
2	TMN TANJUNG INDAH	77	75	2		0			75		2		75				2	
3	KG TANJUNG MINYAK	537	339	173	8	17		17	338	1	173	25	339				173	25
4	BEREK POLIS TANJUNG MINYAK	10	9			1	1		10				9			1		
5	KG BARU TANJUNG MINYAK	194	64	123	6	1		1	64		123	7	64				123	7
6	TANJUNG MINYAK JAYA	200	151	41	2	6	1	5	152		41	7	151		1		41	7
7	JLN SURAU TG MINYAK	26	25			1		1	25			1	25					1
8	TMN TANJUNG MINYAK UTAMA	515	282	206	19	8	7	1	286	3	206	20	282	1	2		206	24
9	TMN TANJUNG MINYAK	816	559	196	50	11	6	5	561	4	196	55	559		1	1	196	59
10	TMN RAMBAI JAYA	986	791	140	23	32	15	17	803	3	140	40	793	5	1		140	47
11	TMN RAMBAI UTAMA	1005	970	7	2	26	9	17	978	1	7	19	974	1	1	1	7	21
12	KG BUKIT DATUK A	185	130	1		54		54	130		1	54	130				1	54
13	KG BUKIT DATUK B	183	52			131		131	52			131	52					131
14	TMN SERI TANJUNG MINYAK	13	11	1	1	0			11		1	1	11				1	1
15	TMN. TG. MINYAK SETIA	136	91	38	3	4	1	3	91	1	38	6	91				38	7
16	TMN. TANJUNG MINYAK FASA 2	17	17			0			17				17					
17	TMN RAMBAI SETIA	7	7			0			7				7					
18	TMN TANJUNG MINYAK RIA	4	1	3		0			1		3		1				3	
701	BALAI POLIS TANJUNG MINYAK	26	25		1	0			25			1	25					1
