kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	BDR PULAU KETAM	1078	10	1064	1	3	2	1	12		1064	2	10				1064	4
2	SG SATU PULAU KETAM	427	2	424		1		1	2		424	1	2				424	1
3	JLN TIMUR	135	1	132		2	1	1	1	1	132	1	1		1		132	1
4	JLN SATU	105		105		0					105						105	
5	JLN DUA	168		168		0					168						168	
6	JLN TIGA	99		99		0					99						99	
7	JLN EMPAT	44		43		1		1			43	1					43	1
8	JLN BELAKANG	35		35		0					35						35	
9	JLN MERDEKA	23		23		0					23						23	
10	JLN PANGGUNG WAYANG	28		28		0					28						28	
11	SG DALAM	135		134		1	1			1	134		1				134	
12	JLN DALAM	2		2		0					2						2	
13	SG SEBERANG	190		190		0					190						190	
14	QRTS POLIS	1	1			0			1				1					
701	BALAI POLIS PULAU KETAM	6	4			2	2		5	1			4					2
