kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
41	GUM-GUM	12460	3380	2702	37	6341	5404	937	7368	1416	2702	974	3390	69	5	11	2702	6283
42	SUNGAI SIBUGA	35454	10250	5528	101	19574	16727	2847	25397	1580	5528	2948	10299	268	48	22	5528	19288
