kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	JLN SS 25/1	46	4	38	4	0			4		38	4	4				38	4
2	JLN SS 25/2	57	5	46	6	0			5		46	6	5				46	6
3	JLN SS 25/3	43	5	36	2	0			5		36	2	5				36	2
4	JLN SS 25/4	178		166	12	0					166	12					166	12
5	JLN SS 25/8	30	7	23		0			7		23		7				23	
6	JLN SS 25/10	111	1	100	4	6		6		1	100	10	1				100	10
7	JLN SS 25/11	35		33	2	0					33	2					33	2
8	JLN SS 25/12	9	1	8		0			1		8		1				8	
9	JLN SS 25/14	21		19	2	0					19	2					19	2
10	JLN SS 25/15	52	1	41	5	5		5	1		41	10	1				41	10
11	JLN SS 25/16	45		41	3	1	1			1	41	3					41	4
12	JLN SS 25/17	66	1	57	8	0			1		57	8	1				57	8
13	JLN SS 25/18	93		70	22	1		1			70	23					70	23
14	JLN SS 25/20	30		28	2	0					28	2					28	2
15	JLN SS 25/21	15		11		4	1	3		1	11	3		1			11	3
16	JLN SS 25/22	5		5		0					5						5	
17	JLN SS 25/23	35	2	27	5	1		1	2		27	6	2				27	6
18	JLN SS 25/25	60	1	59		0			1		59		1				59	
19	JLN SS 25/26	71		66	4	1		1			66	5					66	5
20	JLN SS 25/27	138		125	10	3		3			125	13					125	13
21	JLN SS 25/28	9	2	4	1	2	2		3	1	4	1	2	1			4	2
22	JLN SS 25/29	142	6	123	13	0			6		123	13	6				123	13
23	JLN SS 25/30	73	2	70		1		1	2		70	1	2				70	1
24	JLN SS 25/31	29	5	21		3		3	5		21	3	5				21	3
25	JLN SS 25/32	50	1	42	7	0			1		42	7	1				42	7
26	JLN SS 25/33	56	4	48	4	0			4		48	4	4				48	4
27	JLN SS 25/35	8	1	6	1	0			1		6	1	1				6	1
28	JLN SS 25/37	112	1	99	11	1	1		2		99	11	1				99	12
29	JLN SS 25/39	218	8	197	8	5	4	1	8	4	197	9	8				197	13
30	JLN SS 25/39A	40		39	1	0					39	1					39	1
31	JLN SS 25/19	25	2	22	1	0			2		22	1	2				22	1
32	JLN SS 25/5	35		35		0					35						35	
33	JLN SS 25/6	40	1	39		0			1		39		1				39	
34	JLN SS 25/9	11		11		0					11						11	
35	JLN SS 25/13	16		16		0					16						16	
36	JLN SS 25/24	2		2		0					2						2	
37	JLN MAS 1	36		35		1	1			1	35			1			35	
38	JLN MAS 2	8		5	3	0					5	3					5	3
39	JLN MAS 3	10		10		0					10						10	
40	JLN MAS 4	14		13	1	0					13	1					13	1
41	JLN MAS 5	15		15		0					15						15	
42	JLN MAS 6	17		17		0					17						17	
43	JLN MAS 7	28		26	1	1		1			26	2					26	2
44	JLN MAS 8	15	1	12	2	0			1		12	2	1				12	2
45	BLK A R/PANGSA	14		14		0					14						14	
46	BLK B R/PANGSA	8		8		0					8						8	
47	JLN SS 25/7	15	1	14		0			1		14		1				14	
48	MAYANG COURT APT	45	1	42	1	1		1	1		42	2	1				42	2
801	PENGUNDI TIDAK HADIR	3	1	2		0			1		2		1				2	
