kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	GONG BATU	891	890		1	0			890			1	890					1
2	BINTANG	2244	2241	1		2	1	1	2236	6	1	1	2241				1	2
3	FIKRI	898	831	62	1	4	3	1	830	4	62	2	831				62	5
4	MANGKUK	655	650	4		1		1	646	4	4	1	650				4	1
5	GUNTUNG DALAM	1318	1311	1		6	2	4	1312	1	1	4	1312				1	5
6	GUNTUNG LUAR	1849	1836	3	1	9	4	5	1836	4	3	6	1836			1	3	9
7	KAMPUNG BESUT	1439	1434			5	1	4	1435			4	1434					5
8	PERMAISURI	2948	2918	8	2	20	6	14	2898	26	8	16	2918	2			8	20
9	PUTERA JAYA	1732	1726		1	5	4	1	1729	1		2	1727		1	1		3
10	BANGGUL	1903	1891	2	1	9	2	7	1890	3	2	8	1891	1			2	9
11	PENARIK	1106	1096	5		5	5		1095	6	5		1096		1		5	4
12	BARI	1108	1103	3	1	1		1	1100	3	3	2	1103				3	2
13	TELAGA PAPAN	1016	1006	3	1	6	2	4	1005	3	3	5	1006	1	1		3	5
14	MERANG	1915	1901	5	1	8	3	5	1900	4	5	6	1902	1			5	7
15	RHU SEPULUH	1252	1244	7		1		1	1241	3	7	1	1244				7	1
16	SAUJANA	1565	1555	5	1	4	1	3	1555	1	5	4	1555	1			5	4
