kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	LOMBONG BIJEH AYER HITAM	215	72	51	88	4		4	71	1	51	92	72				51	92
2	JALAN KAJANG	50	32	4	13	1	1		33		4	13	32				4	14
3	BATU 10 JALAN KAJANG	37	36		1	0			36			1	36					1
4	AYER HITAM	79	41	16	22	0			41		16	22	41				16	22
5	LOMBONG BIJEH IPOH PUCHONG	2		1	1	0					1	1					1	1
6	KAMPONG PULAU MERANTI	715	624	20	49	22	8	14	629	3	20	63	624		1	1	20	69
7	KAMPONG PULAU SEBAK	34	32			2	1	1	33			1	33					1
8	BATU 17 JALAN KAJANG	110	27	3	80	0			27		3	80	27				3	80
9	BATU 8 JALAN KAJANG	72	44	11	16	1	1		45		11	16	44				11	17
10	LOMBONG BIJEH HONG KONG	8		3	4	1		1			3	5					3	5
11	SEKOLAH KEBANGSAAN PULAU MERANTI	8	7		1	0			7			1	7					1
12	LADANG LOW TI KOK	1	1			0			1				1					
13	LADANG MADINGLEY	15	1		14	0			1			14	1					14
14	BATU 9 JALAN KAJANG	84	80		3	1	1		81			3	80					4
15	BATU 16 JALAN PUCHONG	18	8	2	8	0			8		2	8	8				2	8
16	BATU 17 PUCHONG	145	97	10	37	1	1		98		10	37	97	1			10	37
17	KG SG RASAU	174	97	7	43	27	18	9	109	6	7	52	97				7	70
18	KG MASJID BARU	25	25			0			25				25					
19	TMN SURIA TROPIKA	45	36	7	2	0			36		7	2	36				7	2
20	TMN KIPARK	51	24	20	7	0			24		20	7	24				20	7
21	BANDAR BUKIT PUCHONG 2	1268	482	621	133	32	20	12	493	9	621	145	483	7	2	2	621	153
22	NILAM PURI CONDO	77	21	44	9	3	3		22	2	44	9	21				44	12
23	TMN PRIMA TROPIKA	151	26	110	14	1	1		26	1	110	14	26				110	15
24	TMN ALAM PUTRA	100	19	68	13	0			19		68	13	19				68	13
25	TMN D ALPINIA	120	35	74	8	3	3		35	3	74	8	35	2			74	9
26	TMN MERANTI INDAH	55	45	3	7	0			45		3	7	45				3	7
801	PENGUNDI TIDAK HADIR	3	3			0			3				3					
