kye	label	total	M_semenanjung	C_semenanjung	I_semenanjung	L_semenanjung	OA_semenanjung2	L_semenanjung2	BI_sabah	BBI_sabah	C_sabah	L_sabah	M_sarawak	IB_sarawak	BD_sarawak	OU_sarawak	C_sarawak	L_sarawak
1	KPG BERAPIT	1018	13	976	29	0			13		976	29	13				976	29
2	KAMPONG BESAR	637	17	589	30	1		1	17		589	31	17				589	31
3	LINTANG BERAPIT (TAMAN PEARL)	41		38	3	0					38	3					38	3
4	TKT BERAPIT DUA	115		110	5	0					110	5					110	5
5	TKT BERAPIT 3	114		113	1	0					113	1					113	1
6	TKT BERAPIT 1	12	1	11		0			1		11		1				11	
7	TMN LOBAK	17	4	13		0			4		13		4				13	
8	TMN PEARL	327		308	16	3		3			308	19					308	19
9	TKT BERAPIT	24		21	3	0					21	3					21	3
10	TMN MUTIARA INDAH	194	56	124	14	0			56		124	14	56				124	14
